Product,Name,Product ISIN,Product Line,Product Type,Product Type Symbol,Liquidity Class,Trading Environment,Partition,Currency,US Approval Type,Settlement Type,Contract Size,Tick Size,Tick Value,Max Order Qty (TSL),Max TES Qty (TSL),Max Future Spread Qty (TSL),Max Market Order Qty,Position Limit,Pre Trade Limits,Underlying,Underlying ISIN,Underlying Name,Underlying Category
A3KU,FUT ON AKZO NOBEL NV DIVIDEND,DE000A2HAAW3,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,A2KD,XC000A13RMG2,AKZO NOBEL NV DIVIDEND,STOCK_DIVIDEND
A3OM,FUT ON ALSTOM DIVIDENDS,DE000A18T249,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1238.7621,0.001,0.001,5000,250000,50000,9999,999999999,TES only,A1OD,XC000A1DKC77,ALSTOM DIVIDENDS,STOCK_DIVIDEND
A4OM,FUT ON ALSTOM DIVIDENDS,DE000A2YZFJ1,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1078.4518,0.001,0.001,5000,250000,50000,9999,999999999,TES only,A1OD,XC000A1DKC77,ALSTOM DIVIDENDS,STOCK_DIVIDEND
A6IR,FUT ON AIR LIQUIDE DIVIDENDS,DE000A2G9QS5,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1100,0.001,0.001,5000,250000,50000,9999,999999999,TES only,A1ID,XC000A1DKC69,AIR LIQUIDE DIVIDENDS,STOCK_DIVIDEND
A7IR,FUT ON AIR LIQUIDE DIVIDENDS,DE000A26RC49,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,A1ID,XC000A1DKC69,AIR LIQUIDE DIVIDENDS,STOCK_DIVIDEND
AA9F,FUT ON ALFA LAVAL,DE000A160XH9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AA9,SE0000695876,ALFA LAVAL,STOCK_EQUITIES
AAI,OPT ON AALBERTS,NL0000852564,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,239765,TES only,AACA,NL0000852564,AALBERTS,STOCK_EQUITIES
AAIF,FUT ON AALBERTS,DE000A1RRPX4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,239765,TES only,AACA,NL0000852564,AALBERTS,STOCK_EQUITIES
AALG,FUT ON ANGLO AMERICAN,DE000A0QZCC3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AAL,GB00B1XZS820,ANGLO AMERICAN PLC,STOCK_EQUITIES
AAR,OPT ON ABN AMRO BANK,NL0011540547,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1177350,TES only,ABN,NL0011540547,ABN AMRO BANK N.V,STOCK_EQUITIES
ABB1,1ST FRIDAY OPT ABB,DE000A160NA5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABB2,2ND FRIDAY OPT ON ABB,DE000A160NB3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABB4,4TH FRIDAY OPT ON ABB,DE000A160NC1,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABB5,5TH FRIDAY OPT ON ABB,DE000A160ND9,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABBE,OPT E ON ABB LTD,DE000A1MAJY2,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABBF,FUT ON ABB,DE000A0E4SB2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABBN,OPT ON ABB LTD,CH0012221716,OPTION,SINGLE STOCK OPTIONS,OSTK,1,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABBP,FUT ON PHY ABB,DE000A2YZH30,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,4522757,TES only,ABBN,CH0012221716,ABB LTD,STOCK_EQUITIES
ABFF,FUT ON ASSOCIATED BRITISH FOOD,DE000A0SYCN9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ABF,GB0006731235,ASSOCIATED BRITISH FOODS,STOCK_EQUITIES
ABNF,FUT ON ABN AMRO BANK NV,DE000A2G9801,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1177350,TES only,ABN,NL0011540547,ABN AMRO BANK N.V,STOCK_EQUITIES
ABTF,FUT ON ABBOTT LABORATORIES,DE000A0SYDX6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ABT,US0028241000,ABBOTT LABORATORIES,STOCK_EQUITIES
ABVF,FUT ON ABBVIE INC.,DE000A13RER8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ABBV,US00287Y1091,ABBVIE INC.,STOCK_EQUITIES
ACAF,FUT ON ACEA S.P.A.,DE000A1YD457,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,11000,TES only,ACA,IT0001207098,ACEA S.P.A.,STOCK_EQUITIES
ACE,OPT ON ACERINOX,ES0132105018,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,376533,TES only,ACE,ES0132105018,ACERINOX,STOCK_EQUITIES
ACEF,FUT ON ACERINOX,DE000A0JY5C1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ACE,ES0132105018,ACERINOX,STOCK_EQUITIES
ACEP,FUT PHY ON ACERINOX S.A.,DE000A1CRAA6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,376533,TES only,ACE,ES0132105018,ACERINOX,STOCK_EQUITIES
ACKB,OPTION ON ACKERMANS & VAN HA.,BE0003764785,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,56107,TES only,ACKB,BE0003764785,ACKERMANS & VAN HAAREN,STOCK_EQUITIES
ACKF,FUT ON ACKERMANS & VAN HAAREN,DE000A1PHK21,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,56107,TES only,ACKB,BE0003764785,ACKERMANS & VAN HAAREN,STOCK_EQUITIES
ACR,OPT ON ACCOR,FR0000120404,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,475483,TES only,ACR,FR0000120404,ACCOR SA,STOCK_EQUITIES
ACRI,FUT ON ACCOR,DE000A1PHNV8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,475483,TES only,ACR,FR0000120404,ACCOR SA,STOCK_EQUITIES
ADEF,FUT ON ADECCO GROUP AG,DE000A0G9GL3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,408360,TES only,ADEN,CH0012138605,ADECCO GROUP AG,STOCK_EQUITIES
ADEN,OPT ON ADECCO GROUP AG,CH0012138605,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,408360,TES only,ADEN,CH0012138605,ADECCO GROUP AG,STOCK_EQUITIES
ADJ,OPT ON ADLER GROUP SA,LU1250154413,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,305532,TES only,ADJ,LU1250154413,ADLER GROUP SA,STOCK_EQUITIES
ADPF,FUT ON AUTOMATIC DATA P,DE000A0YK991,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ADP,US0530151036,AUTOMATIC DATA PROCESSIN,STOCK_EQUITIES
ADS,OPT ON ADIDAS AG,DE000A1EWWW0,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADS1,1ST FRIDAY OPT ON ADIDAS,DE000A2BNKG1,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADS2,2ND FRIDAY OPT ON ADIDAS,DE000A2BNKH9,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADS4,4TH FRIDAY OPT ON ADIDAS,DE000A2BNKJ5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADS5,5TH FRIDAY OPT ON ADIDAS,DE000A2BNKK3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADSE,OPT E ON ADIDAS AG,DE000A1PHHU2,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADSG,FUT ON ADIDAS,DE000A0JZGG0,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADSP,FUT ON PHY ADIDAS,DE000A2RPNF8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,460506,TES only,ADS,DE000A1EWWW0,ADIDAS AG,STOCK_EQUITIES
ADV,OPT ON ADVA OPT. NETW. SE,DE0005103006,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,105809,TES only,ADV,DE0005103006,ADVA OPTICAL NETWORKING,STOCK_EQUITIES
ADY,OPT ON ADYEN NV,NL0012969182,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,575504,TES only,ADY,NL0012969182,ADYEN NV,STOCK_EQUITIES
ADYF,FUT ON Adyen,DE000A3CVEZ3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,10,0.0001,0.0001,5000,250000,50000,500,756316,TES only,ADY,NL0012969182,ADYEN NV,STOCK_EQUITIES
AEAF,FUT ON Aena,DE000A3CVEX8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,375000,TES only,AENA,ES0105046009,AENA SA,STOCK_EQUITIES
AEMF,FUT ON AGNICO EAGLE MINES LTD,DE000A1PHLS8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AE9,CA0084741085,AGNICO EAGLE MINES LTD,STOCK_EQUITIES
AEN,OPT ON AEGON,NL0000303709,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4541270,TES only,AEN,NL0000303709,AEGON NV,STOCK_EQUITIES
AENF,FUT ON AEGON,DE000A0C4AS6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,4541270,TES only,AEN,NL0000303709,AEGON NV,STOCK_EQUITIES
AENP,FUT ON AENA SA,DE000A2G9TY7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,183750,TES only,AENA,ES0105046009,AENA SA,STOCK_EQUITIES
AER,OPTION ON BAE SYSTEMS,GB0002634946,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.25,0.25,5000,250000,50000,999999,800892,TES only,BA,GB0002634946,BAE SYSTEMS PLC,STOCK_EQUITIES
AFR,OPT ON AIR FRANCE-KLM,FR0000031122,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,580692,TES only,AFR,FR0000031122,AIR FRANCE-KLM,STOCK_EQUITIES
AFRF,FUT ON AIR FRANCE-KLM,DE000A0JY3T0,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,580692,TES only,AFR,FR0000031122,AIR FRANCE-KLM,STOCK_EQUITIES
AFX,OPT ON CARL-ZEISS MEDITEC AG,DE0005313704,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,91475,TES only,AFX,DE0005313704,CARL-ZEISS MEDITEC AG,STOCK_EQUITIES
AFXF,FUT ON CARL ZEISS MEDITEC AG,DE000A1RRTA4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,91475,TES only,AFX,DE0005313704,CARL-ZEISS MEDITEC AG,STOCK_EQUITIES
AGKF,FUT ON AGGREKO,DE000A11RYT6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AGK,GB00BK1PTB77,AGGREKO PLC,STOCK_EQUITIES
AHA,OPTION ON ANGLO AMERICAN,GB00B1XZS820,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.5,0.5,5000,250000,50000,999999,307460,TES only,AAL,GB00B1XZS820,ANGLO AMERICAN PLC,STOCK_EQUITIES
AHO,OPT ON AHOLD DELHAIZE N.V.,NL0011794037,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,2756599,TES only,AHO,NL0011794037,AHOLD DELHAIZE N.V.,STOCK_EQUITIES
AHOI,FUT ON AHOLD DELHAIZE N.V.,DE000A2BNJS8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,2756599,TES only,AHO,NL0011794037,AHOLD DELHAIZE N.V.,STOCK_EQUITIES
AHOP,FUT ON PHY AHOLD DELHAIZE N.V.,DE000A2RPN33,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,2756599,TES only,AHO,NL0011794037,AHOLD DELHAIZE N.V.,STOCK_EQUITIES
AI3A,OPT ON AMADEUS IT GROUP SA,ES0109067019,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AI3F,FUT ON AMADEUS IT GROUP SA,DE000A1PHVQ1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AI3P,FUT ON AMADEUS IT GROUP SA,DE000A2G9TZ4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AIR,OPT ON AIR LIQUIDE,FR0000120073,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIR1,1ST FRIDAY OPT ON AIR LIQUIDE,DE000A163YE8,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIR2,2ND FRIDAY OPT ON AIR LIQUIDE,DE000A163YF5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIR4,4TH FRIDAY OPT ON AIR LIQUIDE,DE000A163YG3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIR5,5TH FRIDAY OPT ON AIR LIQUIDE,DE000A163YH1,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIRM,FUT ON AIR LIQUIDE S.A.,DE000A2G9QR7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,110,0.0001,0.0001,5000,250000,50000,500,1072059,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIRN,FUT ON Air Liquide S.A.,DE000A26RC56,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIRP,FUT ON PHY AIR LIQUIDE,DE000A2RPNG6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,1179265,TES only,AIR,FR0000120073,AIR LIQUIDE,STOCK_EQUITIES
AIW1,1ST FRIDAY OPT ON AMADEUS IT,DE000A2RN235,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AIW2,2ND FRIDAY OPT ON AMADEUS IT,DE000A2RN243,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AIW4,4TH FRIDAY OPT ON AMADEUS IT,DE000A2RN250,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AIW5,5TH FRIDAY OPT ON AMADEUS IT,DE000A2RN268,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1078171,TES only,AI3A,ES0109067019,AMADEUS IT GRP SA,STOCK_EQUITIES
AIX,OPT ON AIXTRON SE,DE000A0WMPJ6,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,282318,TES only,AIX,DE000A0WMPJ6,AIXTRON SE,STOCK_EQUITIES
AKE,OPTION ON ARKEMA,FR0010313833,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,179626,TES only,AKE,FR0010313833,ARKEMA SA,STOCK_EQUITIES
AKU,OPT ON AKZO NOBEL,NL0013267909,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,534325,TES only,AKU,NL0013267909,AKZO NOBEL N.V.,STOCK_EQUITIES
AKUH,FUT ON AKZO NOBEL N.V.,DE000A2RPQ63,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,534325,TES only,AKU,NL0013267909,AKZO NOBEL N.V.,STOCK_EQUITIES
ALBF,FUT ON AIB GROUP PLC.,DE000A0C38K5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AIB,IE00BF0L3536,AIB GROUP PLC,STOCK_EQUITIES
ALC,OPT ON ALCON,CH0432492467,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1221750,TES only,2U3,CH0432492467,ALCON AG,STOCK_EQUITIES
ALCF,FUT ON ALCON AG,DE000A2X16J5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1221750,TES only,2U3,CH0432492467,ALCON AG,STOCK_EQUITIES
ALFF,FUT ON American Airlines Group,DE000A26RXK5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ALF,US02376R1023,AMERICAN AIRLINES GROUP,STOCK_EQUITIES
ALKF,FUT ON ALASKA AIR GROUP,DE000A26RXU4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,ALK,US0116591092,ALASKA AIR GROUP,STOCK_EQUITIES
ALL,OPT ON ALLREAL HOLDING AG,CH0008837566,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,35600,TES only,ALL,CH0008837566,ALLREAL HOLDING AG,STOCK_EQUITIES
ALN,OPT ON Alfen,NL0012817175,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,54360,TES only,ALN,NL0012817175,Alfen,STOCK_EQUITIES
ALV,OPT ON ALLIANZ SE,DE0008404005,OPTION,SINGLE STOCK OPTIONS,OSTK,2,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALV1,1ST FRIDAY OPT ON ALLIANZ,DE000A163YJ7,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALV2,2ND FRIDAY OPT ON ALLIANZ,DE000A163YK5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALV4,4TH FRIDAY OPT ON ALLIANZ,DE000A163YL3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALV5,5TH FRIDAY OPT ON ALLIANZ,DE000A163YM1,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALVE,OPT E ON ALLIANZ,DE000A1HUFH3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALVG,FUT ON ALLIANZ SE,DE000A1KDYF8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
ALVP,FUT ON PHY ALLIANZ SE,DE000A2RPNJ0,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,1061149,TES only,ALV,DE0008404005,ALLIANZ SE,STOCK_EQUITIES
AM8,OPT ON AMAG AUSTRIA METALL,AT00000AMAG3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,6104,TES only,AM8,AT00000AMAG3,AMAG AUSTRIA METALL AG,STOCK_EQUITIES
AMA,OPT ON Adv Metal Group,NL0000888691,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,239765,TES only,AMA,NL0000888691,ADVANCED METALLURGICAL G,STOCK_EQUITIES
AMGF,FUT ON AMGEN INC.,DE000A0SYE42,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,AMG,US0311621009,AMGEN INC.,STOCK_EQUITIES
