ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
DE000C416Y10,UNI,UNI,NL0000388619,EUR,OPT,20220617,36,Put,UNI SI 20220617 PS AM P 36.00 0,3,4693345,2020-11-24,08:55,1.55,1.55,1.55,1.55,2,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:55,151.29,151.29,151.27,151.27,181,27
DE000C4XT1Y5,FBTS,,,EUR,FUT,20201208,,,FBTS SI 20201208 PS,,4878634,2020-11-24,08:55,114.02,114.02,114.02,114.02,88,2
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:55,175.33,175.33,175.31,175.32,159,30
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:55,135.42,135.43,135.42,135.42,1456,75
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:55,112.345,112.345,112.345,112.345,148,8
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:55,226.12,226.12,226.08,226.08,54,25
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:55,170,170.01,170,170,152,11
DE000C46ACX2,UBL,UBL,FR0013326246,EUR,OPT,20201218,42,Put,UBL SI 20201218 PS AM P 42.00 0,2,5008579,2020-11-24,08:55,0.29,0.29,0.29,0.29,1,1
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:55,13214.5,13218,13212.5,13214.5,72,60
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:55,13214,13219,13213,13214,40,33
DE000C47BQ44,FESA,SXAE,EU0009658301,EUR,FUT,20201218,,,FESA SI 20201218 CS,,5035776,2020-11-24,08:55,492.5,492.5,492.5,492.5,1,1
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:55,73.9,74,73.9,73.9,1511,32
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:55,10483,10486,10482,10485,78,45
DE000C47BW61,FSTA,SXAP,EU0009658681,EUR,FUT,20201218,,,FSTA SI 20201218 CS,,5035982,2020-11-24,08:55,514.9,514.9,514.6,514.6,4,4
DE000C47BW79,FSTB,SX7P,EU0009658806,EUR,FUT,20201218,,,FSTB SI 20201218 CS,,5035983,2020-11-24,08:55,109.8,109.8,109.8,109.8,8,1
DE000C47BW95,FSTE,SXEP,EU0009658780,EUR,FUT,20201218,,,FSTE SI 20201218 CS,,5035985,2020-11-24,08:55,235.9,236,235.8,236,6,4
DE000C47BWD8,FSTI,SXIP,EU0009658822,EUR,FUT,20201218,,,FSTI SI 20201218 CS,,5035989,2020-11-24,08:55,278.1,278.1,278.1,278.1,1,1
DE000C47BWK3,FSTS,SXPP,EU0009658624,EUR,FUT,20201218,,,FSTS SI 20201218 CS,,5035995,2020-11-24,08:55,452.6,452.6,452.4,452.4,5,5
DE000C47BWL1,FSTT,SXKP,EU0009658947,EUR,FUT,20201218,,,FSTT SI 20201218 CS,,5035996,2020-11-24,08:55,208,208,208,208,1,1
DE000C47BWQ0,FSTY,SX8P,EU0009658921,EUR,FUT,20201218,,,FSTY SI 20201218 CS,,5036000,2020-11-24,08:55,562.3,562.3,562.3,562.3,1,1
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:55,390.7,390.7,390.7,390.7,155,12
DE000C47TG87,LHA,LHA,DE0008232125,EUR,OPT,20210319,7.2,Put,LHA SI 20210319 PS AM P 7.20 0,3,5054025,2020-11-24,08:55,0.27,0.27,0.27,0.27,4,1
DE000C47XZM6,ROY,ROY,GB00B03MLX29,EUR,OPT,20210319,11,Call,ROY SI 20210319 PS AM C 11.00 0,2,5059240,2020-11-24,08:55,4.33,4.33,4.33,4.33,1,1
DE000C482AR2,UNI,UNI,NL0000388619,EUR,OPT,20210319,40,Put,UNI SI 20210319 PS AM P 40.00 0,3,5064242,2020-11-24,08:55,0.47,0.47,0.47,0.47,1,1
DE000C5AM7J6,HFG,HFG,DE000A161408,EUR,OPT,20201218,42,Put,HFG SI 20201218 PS AM P 42.00 0,1,5140188,2020-11-24,08:55,1.4,1.4,1.4,1.4,1,1
DE000C5E46K1,ANN,ANN,DE000A1ML7J1,EUR,OPT,20210319,64,Call,ANN SI 20210319 PS AM C 64.00 0,2,5254811,2020-11-24,08:55,0.31,0.31,0.31,0.31,18,1
DE000C5HPA82,FRE,FRE,DE0005785604,EUR,OPT,20211217,58,Call,FRE SI 20211217 PS AM C 58.00 0,3,5331739,2020-11-24,08:55,0.22,0.22,0.22,0.22,1,1
DE000C5HZJM3,FESB,SX7E,EU0009658426,EUR,FUT,20210319,,,FESB SI 20210319 CS,,5336365,2020-11-24,08:55,73.8,73.8,73.8,73.8,10,1
DE000C5HZL79,FSTY,SX8P,EU0009658921,EUR,FUT,20210319,,,FSTY SI 20210319 CS,,5336419,2020-11-24,08:55,562,562,562,562,1,1
DE000C5M12J8,OESX,SX5E,EU0009658145,EUR,OPT,20210115,3300,Put,OESX SI 20210115 CS EU P 3300 0,1,5430118,2020-11-24,08:55,45.3,45.3,45.3,45.3,1,1
DE000C5SUHL7,CBK,CBK,DE000CBK1001,EUR,OPT,20201218,5.3,Put,CBK SI 20201218 PS AM P 5.30 0,5,5603777,2020-11-24,08:55,0.23,0.23,0.23,0.23,1035,4
DE000C5TCEC9,UNI,UNI,NL0000388619,EUR,OPT,20201218,49.5,Call,UNI SI 20201218 PS AM C 49.50 0,3,5624046,2020-11-24,08:55,0.84,0.84,0.84,0.84,30,1
DE000C5W3QT9,BMW,BMW,DE0005190003,EUR,OPT,20210115,60,Put,BMW SI 20210115 PS AM P 60.00 0,5,5702273,2020-11-24,08:55,0.25,0.25,0.25,0.25,5,1
DE000C5W5VQ0,DBK,DBK,DE0005140008,EUR,OPT,20210115,9,Put,DBK SI 20210115 PS AM P 9.00 0,6,5704752,2020-11-24,08:55,0.34,0.34,0.34,0.34,1,1
DE000C5WJZ25,SIK,SIK,CH0418792922,CHF,OPT,20210115,220,Put,SIK SI 20210115 PS AM P 220.0 0,4,5719885,2020-11-24,08:55,5.35,5.35,5.35,5.35,2,1
DE000C5X3S88,ODX4,DAX,DE0008469008,EUR,OPT,20201127,13000,Put,ODX4 SI 20201127 CS EU P 13000 0,1,5733290,2020-11-24,08:55,29,29,29,29,1,1
DE000C5XGAZ1,SAP,SAP,DE0007164600,EUR,OPT,20201218,95,Put,SAP SI 20201218 PS AM P 95.00 0,7,5743212,2020-11-24,08:55,1.17,1.17,1.17,1.17,1,1
DE000C5YEZS6,UBSN,UBSN,CH0244767585,CHF,OPT,20201218,13.8,Call,UBSN SI 20201218 PS AM C 13.80 0,8,5770067,2020-11-24,08:55,0.14,0.14,0.14,0.14,10,1
,FSTY,SX8P,EU0009658921,EUR,MLEG,,,,FSTY.S.DEC20.MAR21,,72060725069086780,2020-11-24,08:55,0.3,0.3,0.3,0.3,1,1
DE000P0YC3J6,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2500,Put,OESX SI 20201218 CS EU P 2500 0,1,27271,2020-11-24,08:56,0.7,0.7,0.7,0.7,153,1
DE000P2ADCR1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2750,Put,OESX SI 20201218 CS EU P 2750 0,1,27290,2020-11-24,08:56,1.6,1.6,1.6,1.6,125,1
DE000C2ACR88,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3550,Call,OESX SI 20201218 CS EU C 3550 0,1,27304,2020-11-24,08:56,36.4,36.4,36.4,36.4,10,1
DE000C2ACK10,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3750,Call,OESX SI 20201218 CS EU C 3750 0,1,27309,2020-11-24,08:56,2.6,2.6,2.6,2.6,100,1
DE000C8BS2R0,TOTB,TOTB,FR0000120271,EUR,OPT,20201218,32,Call,TOTB SI 20201218 PS AM C 32.00 0,1,1568243,2020-11-24,08:56,5.5,5.5,5.5,5.5,66,1
DE000C0NBAZ4,IFX,IFX,DE0006231004,EUR,OPT,20201218,28,Put,IFX SI 20201218 PS AM P 28.00 0,2,2251412,2020-11-24,08:56,0.91,0.91,0.91,0.91,231,2
DE000C0NSV08,CRI5,CRI,IT0005239360,EUR,OPT,20201217,10,Call,CRI5 SI 20201217 PS AM C 10.00 0,7,2258865,2020-11-24,08:56,0.09,0.09,0.09,0.09,34,1
DE000C0W57M7,EAD,EAD,NL0000235190,EUR,OPT,20201218,100,Call,EAD SI 20201218 PS AM C 100.00 0,1,2358907,2020-11-24,08:56,1.6,1.6,1.6,1.6,10,1
DE000C0YSGK4,OSMI,SMI,CH0009980894,CHF,OPT,20201218,9800,Put,OSMI SI 20201218 CS EU P 9800 0,1,2408587,2020-11-24,08:56,28.4,28.4,28.4,28.4,100,3
DE000C0ZAXH0,OSMI,SMI,CH0009980894,CHF,OPT,20201218,10000,Put,OSMI SI 20201218 CS EU P 10000 0,1,2416985,2020-11-24,08:56,44.8,44.8,44.8,44.8,10,5
DE000C1KQ7P1,FMWN,MWN,XC000A1MXAF4,EUR,FUT,20201221,,,FMWN SI 20201221 CS,,2877098,2020-11-24,08:56,329.65,329.65,329.65,329.65,1,1
DE000C1KQ7Q9,FMWO,MWO,XC000A0YK5C6,USD,FUT,20201221,,,FMWO SI 20201221 CS,,2877099,2020-11-24,08:56,7649,7649,7649,7649,15,3
DE000C2F60K6,BSN,BSN,FR0000120644,EUR,OPT,20210618,72,Put,BSN SI 20210618 PS AM P 72.00 0,4,3259188,2020-11-24,08:56,22.6,22.6,22.6,22.6,6,1
DE000C2FD2Z2,IFX,IFX,DE0006231004,EUR,OPT,20210618,20,Put,IFX SI 20210618 PS AM P 20.00 0,2,3266614,2020-11-24,08:56,0.52,0.52,0.52,0.52,100,1
DE000C2W5J03,CSGN,CSGN,CH0012138530,CHF,OPT,20201218,11.5,Put,CSGN SI 20201218 PS AM P 11.50 0,8,3580322,2020-11-24,08:56,0.35,0.35,0.35,0.35,63,1
DE000C2W5J11,CSGN,CSGN,CH0012138530,CHF,OPT,20201218,12.5,Put,CSGN SI 20201218 PS AM P 12.50 0,8,3580323,2020-11-24,08:56,1.06,1.06,1.06,1.06,25,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:56,3489,3492,3489,3491,401,68
DE000C26WMJ6,DBK,DBK,DE0005140008,EUR,OPT,20201218,9,Put,DBK SI 20201218 PS AM P 9.00 0,6,3796355,2020-11-24,08:56,0.19,0.19,0.19,0.19,10,1
DE000C30SNB1,ZURN,ZURN,CH0011075394,CHF,OPT,20201218,370,Put,ZURN SI 20201218 PS AM P 370.00 0,5,3885582,2020-11-24,08:56,6.2,6.2,6.2,6.2,455,2
DE000C35HVU6,ZURN,ZURN,CH0011075394,CHF,OPT,20211217,380,Call,ZURN SI 20211217 PS AM C 380.00 0,5,4149388,2020-11-24,08:56,20.65,20.65,20.65,20.65,100,1
DE000C36L244,SAP,SAP,DE0007164600,EUR,OPT,20210618,200,Call,SAP SI 20210618 PS AM C 200.00 0,7,4178972,2020-11-24,08:56,0.16,0.16,0.16,0.16,1,1
DE000C4R8R14,ODAX,DAX,DE0008469008,EUR,OPT,20201218,14100,Call,ODAX SI 20201218 CS EU C 14100 0,1,4624350,2020-11-24,08:56,15,15,15,15,3,1
DE000C4TEAG7,ODAX,DAX,DE0008469008,EUR,OPT,20210618,14500,Call,ODAX SI 20210618 CS EU C 14500 0,1,4783435,2020-11-24,08:56,232,232,232,232,1,1
DE000C4WNY21,AFR,AFR,FR0000031122,EUR,OPT,20201218,5.2,Put,AFR SI 20201218 PS AM P 5.20 0,1,4853132,2020-11-24,08:56,0.54,0.54,0.54,0.54,105,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:56,151.28,151.3,151.28,151.3,144,30
DE000C4XT1Y5,FBTS,,,EUR,FUT,20201208,,,FBTS SI 20201208 PS,,4878634,2020-11-24,08:56,114.02,114.03,114.02,114.03,104,7
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:56,175.31,175.33,175.31,175.33,969,44
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:56,135.42,135.43,135.42,135.43,456,26
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:56,112.345,112.35,112.345,112.35,16,5
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:56,226.1,226.14,226.08,226.1,79,26
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:56,170,170.01,170,170.01,260,27
DE000C45NYZ6,HELN,HELN,CH0466642201,CHF,OPT,20201218,72,Call,HELN SI 20201218 PS AM C 72.00 0,2,4984535,2020-11-24,08:56,19.15,19.15,19.15,19.15,30,1
DE000C461PT0,BSD2,BSD2,ES0113900J37,EUR,OPT,20201218,1.6,Put,BSD2 SI 20201218 PS AM P 1.60 0,3,4998545,2020-11-24,08:56,0.01,0.01,0.01,0.01,304,2
DE000C461R21,BSD2,BSD2,ES0113900J37,EUR,OPT,20221216,1.7,Call,BSD2 SI 20221216 PS AM C 1.70 0,3,4998588,2020-11-24,08:56,0.8,0.8,0.8,0.8,100,2
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:56,13214.5,13223,13214.5,13221,110,100
DE000C47BQ10,FDXM,DAX,DE0008469008,EUR,FUT,20201218,,,FDXM SI 20201218 CS,,5035773,2020-11-24,08:56,13214,13223,13214,13222,59,48
DE000C47BQ51,FESB,SX7E,EU0009658426,EUR,FUT,20201218,,,FESB SI 20201218 CS,,5035777,2020-11-24,08:56,74,74,74,74,753,3
DE000C47BQ77,FESE,SXEE,EU0009658400,EUR,FUT,20201218,,,FESE SI 20201218 CS,,5035779,2020-11-24,08:56,254.6,254.6,254.6,254.6,3,3
DE000C47BW46,FSMI,SMI,CH0009980894,CHF,FUT,20201218,,,FSMI SI 20201218 CS,,5035980,2020-11-24,08:56,10486,10487,10481,10481,59,33
DE000C47BW61,FSTA,SXAP,EU0009658681,EUR,FUT,20201218,,,FSTA SI 20201218 CS,,5035982,2020-11-24,08:56,515.2,515.3,515.2,515.3,3,3
DE000C47BW95,FSTE,SXEP,EU0009658780,EUR,FUT,20201218,,,FSTE SI 20201218 CS,,5035985,2020-11-24,08:56,236,236,235.9,236,37,10
DE000C47BWK3,FSTS,SXPP,EU0009658624,EUR,FUT,20201218,,,FSTS SI 20201218 CS,,5035995,2020-11-24,08:56,452.5,452.6,452.5,452.5,55,5
DE000C47BWP2,FSTX,SX5P,EU0009658160,EUR,FUT,20201218,,,FSTX SI 20201218 CS,,5035999,2020-11-24,08:56,3076,3076,3076,3076,1,1
DE000C47BX03,FXXP,SXXP,EU0009658202,EUR,FUT,20201218,,,FXXP SI 20201218 CS,,5036010,2020-11-24,08:56,390.7,390.7,390.7,390.7,43,6
DE000C484097,ZURN,ZURN,CH0011075394,CHF,OPT,20210319,340,Put,ZURN SI 20210319 PS AM P 340.00 0,5,5066198,2020-11-24,08:56,6.2,6.2,6.2,6.2,8,1
DE000C4888K6,ODAX,DAX,DE0008469008,EUR,OPT,20210319,10000,Put,ODAX SI 20210319 CS EU P 10000 0,1,5067029,2020-11-24,08:56,78,78,78,78,5,1
DE000C48XM66,DAI,DAI,DE0007100000,EUR,OPT,20210618,64,Call,DAI SI 20210618 PS AM C 64.00 0,2,5094328,2020-11-24,08:56,1.95,1.95,1.95,1.95,10,1
DE000C5AH150,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20201216,,,FVS SI 20201216 CS,,5137979,2020-11-24,08:56,20.85,20.85,20.85,20.85,23,6
DE000C5CCNY0,DBK,DBK,DE0005140008,EUR,OPT,20210319,10,Call,DBK SI 20210319 PS AM C 10.00 0,6,5192549,2020-11-24,08:56,0.53,0.53,0.53,0.53,8,1
DE000C5E4591,AFR,AFR,FR0000031122,EUR,OPT,20211217,2.4,Call,AFR SI 20211217 PS AM C 2.40 0,1,5254767,2020-11-24,08:56,2.59,2.59,2.59,2.59,200,1
DE000C5E7FM0,FVS,V2TX,DE000A0C3QF1,EUR,FUT,20210120,,,FVS SI 20210120 CS,,5256489,2020-11-24,08:56,21.65,21.65,21.65,21.65,1,1
DE000C5E84H8,AXA,AXA,FR0000120628,EUR,OPT,20211217,21,Call,AXA SI 20211217 PS AM C 21.00 0,5,5257293,2020-11-24,08:56,0.75,0.75,0.75,0.75,1,1
DE000C5GTXB2,FGBL,,,EUR,FUT,20210308,,,FGBL SI 20210308 PS,,5315923,2020-11-24,08:56,177.68,177.68,177.68,177.68,10,2
DE000C5HCVM7,LONN,LONN,CH0013841017,CHF,OPT,20201218,560,Call,LONN SI 20201218 PS AM C 560.00 0,4,5328023,2020-11-24,08:56,17.4,17.4,17.4,17.4,200,2
DE000C5HZJH3,FDXM,DAX,DE0008469008,EUR,FUT,20210319,,,FDXM SI 20210319 CS,,5336361,2020-11-24,08:56,13210,13210,13210,13210,1,1
DE000C5HZJM3,FESB,SX7E,EU0009658426,EUR,FUT,20210319,,,FESB SI 20210319 CS,,5336365,2020-11-24,08:56,73.9,73.9,73.9,73.9,3,1
DE000C5JHBE1,LOR,LOR,FR0000120321,EUR,OPT,20210618,220,Put,LOR SI 20210618 PS AM P 220.00 0,1,5356873,2020-11-24,08:56,2.31,2.31,2.31,2.31,1,1
DE000C5N9Q69,AFR,AFR,FR0000031122,EUR,OPT,20210618,3,Call,AFR SI 20210618 PS AM C 3.00 0,1,5469912,2020-11-24,08:56,2.03,2.03,2.03,2.03,200,1
DE000C5R25L5,OMSX,SX5E,EU0009658145,EUR,OPT,20201130,3500,Put,OMSX SI 20201130 CS EU P 3500 0,1,5561103,2020-11-24,08:56,30,30,30,30,1,1
DE000C5SGSX8,IES5,IES5,IT0000072618,EUR,OPT,20201217,1.98,Call,IES5 SI 20201217 PS AM C 1.98 0,5,5593730,2020-11-24,08:56,0.03,0.03,0.03,0.03,100,1
DE000C5SRU91,BAY,BAY,DE000BAY0017,EUR,OPT,20201218,57,Call,BAY SI 20201218 PS AM C 57.00 0,2,5601798,2020-11-24,08:56,0.11,0.11,0.11,0.11,1,1
DE000C5SRUB7,BAY,BAY,DE000BAY0017,EUR,OPT,20201218,59,Call,BAY SI 20201218 PS AM C 59.00 0,2,5601800,2020-11-24,08:56,0.07,0.07,0.07,0.07,1,1
DE000C5SYXZ6,FHZN,FHZN,CH0319416936,CHF,OPT,20201218,165,Call,FHZN SI 20201218 PS AM C 165.0 0,7,5608532,2020-11-24,08:56,2.5,2.5,2.5,2.5,4,1
DE000C5T3CE6,LHA,LHA,DE0008232125,EUR,OPT,20210917,11,Call,LHA SI 20210917 PS AM C 11.00 0,3,5613592,2020-11-24,08:56,1.3,1.3,1.3,1.3,50,1
DE000C5T3D67,LHA,LHA,DE0008232125,EUR,OPT,20201218,8.8,Call,LHA SI 20201218 PS AM C 8.80 0,3,5613618,2020-11-24,08:56,1.7,1.7,1.7,1.7,2,1
DE000C5T3U90,LONN,LONN,CH0013841017,CHF,OPT,20201218,550,Put,LONN SI 20201218 PS AM P 550.00 0,4,5614131,2020-11-24,08:56,13.9,13.9,13.9,13.9,5,1
DE000C5TSVD7,AFR,AFR,FR0000031122,EUR,OPT,20210917,2.4,Call,AFR SI 20210917 PS AM C 2.40 0,1,5642645,2020-11-24,08:56,2.57,2.57,2.57,2.57,200,1
DE000C5VEAG0,NOVN,NOVN,CH0012005267,CHF,OPT,20210618,89,Call,NOVN SI 20210618 PS AM C 89.00 0,1,5686728,2020-11-24,08:56,0.77,0.77,0.77,0.77,16,1
DE000C5Z56X8,LHA,LHA,DE0008232125,EUR,OPT,20210115,11,Call,LHA SI 20210115 PS AM C 11.00 0,3,5787752,2020-11-24,08:56,0.52,0.52,0.52,0.52,20,1
DE000C5Z5999,LIF,LIF,FR0000121964,EUR,OPT,20201218,18.5,Call,LIF SI 20201218 PS AM C 18.50 0,1,5787832,2020-11-24,08:56,1.32,1.32,1.32,1.32,10,1
DE000C5Z7M77,TUI,TUI,DE000TUAG000,EUR,OPT,20201218,5.1,Call,TUI SI 20201218 PS AM C 5.10 0,4,5790550,2020-11-24,08:56,1.04,1.04,1.04,1.04,1,1
,FGBL,,,EUR,MLEG,,,,FGBL.S.DEC20.MAR21,,72060548975427642,2020-11-24,08:56,-2.35,-2.35,-2.35,-2.35,10,2
DE000P0YXSW9,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2900,Put,OESX SI 20201218 CS EU P 2900 0,1,27239,2020-11-24,08:57,2.8,2.8,2.8,2.8,21,1
DE000P0YX6U1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3200,Put,OESX SI 20201218 CS EU P 3200 0,1,27245,2020-11-24,08:57,12,12,12,12,14,2
DE000P0YXUY1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3400,Put,OESX SI 20201218 CS EU P 3400 0,1,27249,2020-11-24,08:57,36.9,36.9,36.9,36.9,200,3
DE000C0YCL13,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3600,Call,OESX SI 20201218 CS EU C 3600 0,1,27252,2020-11-24,08:57,20.2,20.2,20.2,20.2,35,1
DE000P0YC3J6,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2500,Put,OESX SI 20201218 CS EU P 2500 0,1,27271,2020-11-24,08:57,0.7,0.7,0.7,0.7,847,8
DE000P2ADCR1,OESX,SX5E,EU0009658145,EUR,OPT,20201218,2750,Put,OESX SI 20201218 CS EU P 2750 0,1,27290,2020-11-24,08:57,1.6,1.6,1.6,1.6,100,1
DE000C2ACR88,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3550,Call,OESX SI 20201218 CS EU C 3550 0,1,27304,2020-11-24,08:57,36.4,36.4,36.4,36.4,10,1
DE000C2ACS95,OESX,SX5E,EU0009658145,EUR,OPT,20201218,3650,Call,OESX SI 20201218 CS EU C 3650 0,1,27308,2020-11-24,08:57,10.2,10.2,10.2,10.2,89,1
DE000F8AEQ27,FRDX,RDX,AT0000634076,USD,FUT,20201218,,,FRDX SI 20201218 CS,,1548137,2020-11-24,08:57,1439,1439,1439,1439,10,4
DE000P8BHWD5,ALV,ALV,DE0008404005,EUR,OPT,20201218,180,Put,ALV SI 20201218 PS AM P 180.00 0,4,1553048,2020-11-24,08:57,0.8,0.8,0.8,0.8,10,1
DE000P8BJS69,CBK,CBK,DE000CBK1001,EUR,OPT,20201218,6.4,Put,CBK SI 20201218 PS AM P 6.40 0,5,1555246,2020-11-24,08:57,1.1,1.1,1.1,1.1,5,1
DE000P8BPKQ5,POR3,POR3,DE000PAH0038,EUR,OPT,20201218,48,Put,POR3 SI 20201218 PS AM P 48.00 0,8,1563952,2020-11-24,08:57,0.2,0.2,0.2,0.2,2,1
DE000C8CHB83,DBK,DBK,DE0005140008,EUR,OPT,20201218,8.93,Call,DBK SI 20201218 PS AM C 8.93 1,5,1623689,2020-11-24,08:57,0.65,0.65,0.65,0.65,5,1
DE000C0L4GB4,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13000,Put,ODAX SI 20201218 CS EU P 13000 0,1,2207007,2020-11-24,08:57,182.5,182.5,182.5,182.5,10,1
DE000C0UE545,DBK,DBK,DE0005140008,EUR,OPT,20211217,10,Call,DBK SI 20211217 PS AM C 10.00 0,6,2338057,2020-11-24,08:57,1.14,1.14,1.14,1.14,5,1
DE000C0V6822,ODAX,DAX,DE0008469008,EUR,OPT,20201218,13600,Call,ODAX SI 20201218 CS EU C 13600 0,1,2347612,2020-11-24,08:57,92,92,92,92,200,1
DE000C0ZAXH0,OSMI,SMI,CH0009980894,CHF,OPT,20201218,10000,Put,OSMI SI 20201218 CS EU P 10000 0,1,2416985,2020-11-24,08:57,44.8,44.8,44.8,44.8,6,3
DE000C01PZX6,DAI,DAI,DE0007100000,EUR,OPT,20201218,56,Put,DAI SI 20201218 PS AM P 56.00 0,2,2465619,2020-11-24,08:57,1.37,1.37,1.37,1.37,29,1
DE000C2F1A68,OESX,SX5E,EU0009658145,EUR,OPT,20210618,2800,Put,OESX SI 20210618 CS EU P 2800 0,1,3253750,2020-11-24,08:57,54.6,54.6,54.6,54.6,50,1
DE000C2H4XT5,BGPA,BGPA,NL0000337319,EUR,OPT,20210618,2,Put,BGPA SI 20210618 PS AM P 2.00 0,2,3309762,2020-11-24,08:57,0.37,0.37,0.37,0.37,200,2
DE000C2W5CW1,BMW,BMW,DE0005190003,EUR,OPT,20201218,77,Call,BMW SI 20201218 PS AM C 77.00 0,5,3580148,2020-11-24,08:57,1.45,1.49,1.45,1.49,58,2
DE000C23LTV6,TOTB,TOTB,FR0000120271,EUR,OPT,20210618,32,Call,TOTB SI 20210618 PS AM C 32.00 0,1,3680423,2020-11-24,08:57,5.95,5.95,5.95,5.95,15,1
DE000C23QBV3,FESX,SX5E,EU0009658145,EUR,FUT,20201218,,,FESX SI 20201218 CS,,3680980,2020-11-24,08:57,3491,3494,3491,3492,1300,69
DE000C32UBF9,ODAX,DAX,DE0008469008,EUR,OPT,20201218,12500,Put,ODAX SI 20201218 CS EU P 12500 0,1,3943761,2020-11-24,08:57,85,85,85,85,200,4
DE000C3XDRV6,HELN,HELN,CH0466642201,CHF,OPT,20201218,92,Put,HELN SI 20201218 PS AM P 92.00 0,2,4065831,2020-11-24,08:57,2,2,2,2,15,1
DE000C4SU0K0,EVT,EVT,DE0005664809,EUR,OPT,20201218,26,Put,EVT SI 20201218 PS AM P 26.00 0,1,4645210,2020-11-24,08:57,1.32,1.32,1.32,1.32,5,1
DE000C4XT1X7,FBTP,,,EUR,FUT,20201208,,,FBTP SI 20201208 PS,,4878633,2020-11-24,08:57,151.31,151.31,151.31,151.31,123,22
DE000C4XT1Z2,FGBL,,,EUR,FUT,20201208,,,FGBL SI 20201208 PS,,4878635,2020-11-24,08:57,175.33,175.33,175.32,175.32,610,58
DE000C4XT200,FGBM,,,EUR,FUT,20201208,,,FGBM SI 20201208 PS,,4878636,2020-11-24,08:57,135.42,135.42,135.42,135.42,84,6
DE000C4XT218,FGBS,,,EUR,FUT,20201208,,,FGBS SI 20201208 PS,,4878637,2020-11-24,08:57,112.345,112.35,112.345,112.345,6,6
DE000C4XT226,FGBX,,,EUR,FUT,20201208,,,FGBX SI 20201208 PS,,4878638,2020-11-24,08:57,226.1,226.12,226.08,226.12,67,26
DE000C4XT242,FOAT,,,EUR,FUT,20201208,,,FOAT SI 20201208 PS,,4878640,2020-11-24,08:57,170.01,170.01,170.01,170.01,108,11
DE000C47BPZ5,FDAX,DAX,DE0008469008,EUR,FUT,20201218,,,FDAX SI 20201218 CS,,5035771,2020-11-24,08:57,13221,13231.5,13220.5,13224,217,179
